0.50215	-0.059272	0.39189	0.42683	-0.33581	1.5665	1.5349	1.2446	0.47663	0.75195	1.4851	0.55628	1.0897	1.6451	0.69083	1.2872	1.8792	1.0037	0.9924	1.7093
-0.60366	-0.18582	0.083681	0.18432	0.75669	-0.72393	0.77645	0.60414	1.2433	0.30237	1.0303	0.86044	0.95926	0.057941	1.1027	1.0755	1.343	1.2786	0.65277	1.4641
0.20068	0.26679	-0.4948	-0.16023	-0.39412	0.084905	1.0112	1.5764	1.0915	0.73768	1.6328	0.33813	1.1141	1.297	0.83999	1.5743	1.1873	0.7864	0.24365	1.1159
0.17716	-0.019803	0.51328	0.047371	0.069108	-0.15137	0.87389	1.047	1.5362	1.3666	1.3877	0.64556	0.16433	0.87234	0.58717	0.91442	0.76656	1.1431	1.2068	0.31505
0.45327	0.2175	-0.49672	-0.33298	-0.33246	-0.6524	0.19416	0.45504	1.1963	0.31398	1.0178	0.70682	1.1773	1.2295	1.1819	1.4935	1.1001	1.0312	0.86863	0.92908
0.321	0.59533	-0.096958	-0.19713	0.23152	0.34746	0.042833	-0.6119	0.26581	0.69347	0.9068	0.44781	0.35605	1.5432	0.67004	0.61946	0.86408	1.6518	1.4938	0.97115
-0.72391	0.25441	-0.27286	0.53579	0.2843	0.8436	0.30367	-0.5091	-0.076762	1.0073	0.40597	1.5944	1.5029	0.90251	1.436	0.64567	0.99407	0.57684	1.1037	0.10213
0.4289	-0.03788	0.55552	-0.38153	-0.21858	-0.20898	-0.028103	0.042886	0.017895	1.0133	0.47797	1.3071	1.6299	1.2226	1.0594	0.42553	0.5071	1.4114	0.73647	0.4169
-0.2563	0.040535	-0.42191	0.039269	0.29684	-0.040836	0.08105	0.81399	0.24794	-0.33201	1.4466	1.1045	1.5911	1.2616	0.25008	1.1207	0.92432	1.2336	0.2895	1.4641
-0.60949	0.46098	0.31014	-0.43254	0.076465	-0.78702	0.0089014	-0.54159	0.27187	-0.34149	-0.3841	0.92398	1.4809	1.8506	0.70255	1.5071	1.0773	1.6434	0.71747	1.2892
-0.89998	-0.47934	0.74959	-0.09024	-0.44031	0.4665	-0.58658	0.42658	-0.66886	-0.36656	-0.65355	0.44348	0.87924	0.46926	0.46751	0.80513	1.9216	1.1323	1.1397	0.79173
0.15138	-0.13518	-0.2637	-0.096105	-0.50673	0.69206	0.10734	-0.33006	-0.23127	-0.032556	-0.39997	0.45597	0.86845	0.80066	1.1285	0.94413	0.21628	1.3996	0.5483	0.66227
0.89431	0.10629	0.20062	-0.65445	-0.01706	-0.054099	0.65802	-0.19258	-0.19659	0.098915	0.12897	0.32332	1.2101	1.1271	1.1821	1.8401	0.88295	1.6396	1.3869	1.1351
1.1531	0.33395	-0.22532	0.156	-0.71103	-0.10973	-0.0624	0.17481	0.92296	0.17264	-0.1209	-0.26111	0.070538	1.1295	0.72845	1.036	0.99782	1.0176	1.2258	1.4277
0.89277	0.62921	-0.25804	-0.10657	-0.0028418	-0.16281	0.62966	0.31262	-0.066529	0.036864	0.53382	0.0014541	-0.16576	1.3485	1.0819	1.0981	1.7712	0.93395	1.0693	1.5526
0.57514	0.12953	-0.5704	-0.41082	0.19174	-0.61307	0.354	0.952	0.093506	0.1737	0.1714	-0.16929	0.28753	0.57322	0.46623	1.1625	0.7469	1.4458	1.4997	0.72217
0.94313	0.04506	0.40103	-0.39792	-0.76545	-0.23973	-0.20377	-0.069305	-0.32388	-0.59623	-0.70756	0.4228	0.64224	-0.42032	0.031183	0.70525	1.3854	1.4529	1.4411	0.72374
1.4923	0.42396	0.33693	0.25371	-0.026257	0.040714	-0.13685	0.56432	-0.59374	0.10135	0.23117	-0.074276	0.23808	0.60898	0.16698	0.52114	1.3224	0.59847	1.2235	1.3789
0.77488	0.25802	0.83686	-0.73211	-0.55104	0.1831	-0.74638	0.015566	0.024773	-0.68826	0.23811	-0.32708	0.90756	-0.25393	0.04478	-0.18151	1.4893	1.3154	0.47006	0.81379
0.59693	0.66162	0.014608	0.25857	-0.21761	0.1202	0.073826	-0.048195	-0.25155	-0.0089514	-0.57288	0.12174	0.31367	0.51169	0.20108	-0.60781	0.2285	0.83521	1.3429	1.0744
