0.71153	-0.5486	0.21554	-0.024025	0.22326	-0.59799	-0.744	0.35142	0.20471	1.5734	0.89947	1.0778	0.93276	1.0169	1.161	0.98623	0.43312	1.4774	0.84826	1.6377
0.37743	-0.59555	0.44987	-0.10725	-0.82489	-0.34825	-0.39944	-0.060898	1.2888	1.714	0.67325	0.64741	1.3547	0.43172	0.26914	1.2866	0.52676	0.97011	0.69616	0.62623
0.58398	0.22057	0.13898	0.30704	-0.057085	0.9382	0.39517	0.16277	0.17614	0.63561	0.44518	0.38361	1.0611	0.98147	0.3856	0.78271	0.93223	1.8622	0.79468	0.6693
1.7087	0.21141	0.75018	0.13142	0.027741	-0.48223	-0.60264	-0.19414	-0.0070433	1.0612	0.9277	0.74282	0.77716	1.2414	1.3134	1.1333	0.95263	1.102	1.2338	1.4387
1.3313	0.58475	0.88204	-0.45737	-0.18513	0.49481	0.17434	0.45614	0.28647	-0.078552	0.55928	0.27485	0.96047	1.7119	1.3427	0.44599	1.5184	0.88319	0.41237	1.2471
1.0428	-0.51013	-0.66167	0.034207	-0.22861	0.64689	-0.14424	-0.83004	-0.47924	-0.71059	0.40025	0.90623	0.96921	0.62515	1.3665	0.81193	1.4024	0.8001	0.94226	0.84779
1.4904	0.61667	-0.33689	-0.25049	0.12067	0.051368	0.28302	0.5236	-0.61403	0.31638	0.060798	0.94665	0.88514	0.96334	0.51188	1.0565	0.26907	1.3969	0.43399	0.42561
1.8543	-0.15411	-0.45895	0.29605	-0.63565	0.38002	-0.7958	-0.040846	0.024997	0.37769	0.50574	0.81294	1.074	0.84777	0.43676	0.42591	0.86903	0.90249	1.043	1.3864
0.89962	0.46631	0.23997	-0.44502	0.085988	-0.045124	-0.32676	0.24124	0.25877	-0.34422	-0.26466	0.80448	0.56507	0.08474	1.3899	0.93499	1.0841	1.3834	1.7653	1.0793
0.43272	-0.14398	-0.14118	-0.72746	-0.41431	0.32249	-0.04792	0.70437	0.093457	0.7876	0.024452	-0.057513	0.54099	0.14868	1.5283	0.65713	1.4821	0.95947	1.1679	1.0579
0.68442	-0.46209	0.099372	-0.25958	0.19117	-0.076674	0.12595	0.33535	0.06304	-0.1499	-0.33977	-0.084541	0.99391	0.79702	1.6012	0.56657	0.86799	0.77299	0.4999	1.1626
1.2317	0.19159	-0.1495	0.13263	-0.32849	-0.27705	0.20035	0.023375	-0.77398	0.67729	-0.27259	0.34573	0.13287	0.62246	1.1126	0.62715	1.164	1.4036	1.4095	0.51567
1.1533	1.521	0.13568	0.29239	0.57582	-0.10132	0.013389	0.72951	-0.054598	0.12656	-0.48557	-0.75716	0.87035	1.3359	0.54235	0.58347	1.5168	1.3287	0.46207	0.67353
1.3756	1.0768	0.40273	-0.69046	0.50527	-0.30983	-0.22987	-0.18155	-0.0079244	-0.37325	-0.12885	-0.73929	-0.19743	-0.439	0.41875	0.65217	1.0265	1.1823	1.9296	1.2511
0.59063	1.0444	0.49302	0.18871	-0.50521	0.095121	0.44244	0.50578	0.35206	-0.41102	0.067174	-0.26699	-0.76507	-0.72088	0.54744	1.6225	0.66657	0.73858	0.4032	1.1087
1.7551	1.0574	-0.25658	0.21254	0.71118	0.45812	-0.27726	0.61482	-0.8309	0.16599	-0.54131	-0.034258	-0.78979	-0.27049	-0.38993	1.7912	1.5188	0.79464	0.60282	1.3718
0.95591	0.43496	0.42909	-0.051038	-0.41993	0.67999	-0.10489	0.014809	0.20117	0.047088	-0.17254	0.034902	-0.37863	0.50912	-0.39054	1.2641	0.40937	1.8873	0.97999	1.229
0.83653	0.89885	-0.52829	-0.61019	-0.313	0.562	-0.60912	-0.0354	0.77666	0.63452	-0.40614	-0.70419	-0.053967	0.26198	0.89012	0.13793	0.45983	0.22824	0.69592	1.2858
1.8373	0.95131	0.30284	0.18916	0.35119	-0.21546	-0.92615	0.20121	0.28955	-0.53586	-0.79426	0.064849	0.03545	0.62509	-0.15387	0.056035	1.5273	0.58371	1.5075	1.312
0.87956	0.87435	-0.081354	0.22216	0.43101	-0.41939	0.091672	0.5316	-0.10017	0.10046	-0.93951	-0.02341	0.23246	-0.5063	-0.09371	-0.059255	-0.60716	1.0952	0.60795	0.15425
