0.70121	1.1863	0.11358	1.1879	1.0814	1.2155	1.0389	-0.14323	0.65837	0.92734	0.75969	-0.21026	0.53866	-0.10858	1.4544	0.94011	0.1366	0.23541	0.54346	0.76761
0.90438	0.31326	1.4377	1.0918	0.87245	0.79164	0.58435	-0.028408	0.35986	0.20733	0.92205	0.3921	0.22146	0.099887	0.5974	1.0673	0.46755	1.5592	1.3693	0.42857
1.0732	0.31165	1.2803	0.75848	0.59509	0.95838	0.75444	0.35852	0.52648	0.099674	-0.11634	0.13586	0.15756	-0.0001092	0.8709	0.7849	1.167	1.3161	1.0345	1.2276
1.4993	0.88522	1.4857	1.1196	1.461	1.2788	-0.41114	0.30715	-0.063121	0.0088682	0.22453	0.068898	-0.016061	0.68097	1.1287	1.0371	0.67066	0.59859	1.456	1.0678
1.2078	1.6749	0.74078	1.5434	1.1018	1.2358	0.4527	0.15362	-0.35773	0.16846	-0.74869	0.4616	-0.17952	0.093348	0.40173	1.1043	1.2911	1.4537	1.2196	1.4899
0.75619	1.573	0.13622	1.0086	0.19556	1.7604	-0.59013	0.044286	-0.21025	0.64324	-0.3668	-0.46701	-0.88217	0.43407	-0.24481	0.59664	0.87125	0.74977	0.94746	1.2878
1.2842	1.1228	0.75522	1.9498	1.0283	0.031112	-0.2429	0.074986	-0.70146	0.5143	0.021895	0.76534	-0.43999	-0.0095412	-0.15613	0.89622	1.3261	0.63022	1.5225	1.4517
1.6592	1.7256	0.58335	1.8386	1.2808	-0.26077	-0.086465	-0.18146	-0.3564	-0.22788	-0.39645	0.75219	0.25787	-0.33953	-0.18893	0.73318	1.245	0.24973	1	0.34558
1.2548	0.49586	1.5543	0.90496	0.70844	-0.20446	-0.30953	-0.30143	-0.19002	-0.52856	-0.45797	0.077089	-0.39269	-0.14142	-0.095161	1.4337	1.7644	0.64567	1.5435	0.5548
1.2266	1.4561	1.602	0.64968	0.97664	-0.0071257	-0.2289	-0.26953	-0.31111	-0.24367	0.075326	0.019149	0.23879	0.23425	-0.23857	0.61126	1.2131	1.0098	1.189	0.3835
0.90369	1.2066	0.46873	1.4638	0.17372	0.40995	0.055052	-0.11658	-0.0077063	-0.42654	0.26322	0.31423	-0.71712	0.34873	-0.33713	0.66315	0.46526	1.631	1.0957	1.0731
1.2429	0.29667	0.97973	1.266	0.31903	0.64609	-0.34106	-0.097352	0.20035	0.751	0.38177	0.31671	-0.72693	0.1012	-0.34971	-0.024786	1.0545	0.948	0.86658	0.70476
1.7224	0.8662	0.2592	0.29339	-0.13721	0.29468	-0.92004	0.59242	-0.77122	-0.422	0.18155	-0.7211	-0.67721	0.19013	-0.15883	0.35008	0.72835	1.5983	0.82765	0.95401
1.2009	0.46141	1.0785	1.0607	0.12246	0.35299	0.20129	0.23776	-0.46681	-0.77572	-0.76677	-0.086694	0.25199	0.96744	-0.42342	0.20226	1.2146	1.3653	1.214	1.0408
1.2283	0.72705	0.90546	-0.45138	0.67436	0.30458	-0.73729	0.049352	0.063149	-0.33496	-0.10076	0.02152	-0.219	0.21596	-0.056224	-0.3725	0.69378	0.97827	1.0743	0.95644
0.89711	0.31198	1.346	0.13302	-0.47786	-0.45982	0.42865	-0.10017	-0.35522	-0.48394	-0.13816	0.4681	0.12896	0.14382	0.23412	-0.18455	0.30597	1.0484	0.34652	0.74585
1.0583	1.0723	0.87146	0.85746	0.21259	-0.74207	-0.30751	0.2227	0.64395	0.21123	-0.039798	0.27558	-0.19398	0.49481	-0.099924	0.2925	1.5481	0.5976	0.7107	0.55022
0.88196	0.76858	1.0551	0.5538	-0.39577	0.067284	0.15547	0.21967	-0.47382	-0.62402	0.39359	-0.18393	-0.1203	0.27693	0.30382	-0.11735	0.3967	1.065	0.31555	1.2674
1.0188	1.602	-0.17091	0.2715	-0.18976	0.10851	-0.18313	-0.54711	-0.73444	-0.16398	0.04072	0.43534	0.082755	-0.3696	-0.31997	0.049787	0.16583	1.056	0.8666	1.345
1.4794	1.2018	-0.36347	-0.17417	-0.52546	0.088321	0.22193	0.55174	-0.52741	-0.26558	0.26177	0.29612	0.38176	-0.29785	-0.27798	-0.4694	-0.0061231	1.4667	1.2968	0.23901
