1.2474	0.86111	0.81042	1.2022	1.1591	-0.11422	0.74054	-0.13516	-0.33383	0.52648	-0.12193	0.66047	1.2195	1.3208	0.8774	0.85603	1.2888	0.72722	0.75843	0.98835
1.4415	0.23993	1.506	0.41087	1.3783	0.059115	-0.67875	-0.72818	-0.344	-0.2258	-0.29205	-0.40701	1.7357	1.0388	0.6491	0.92459	1.4374	1.3323	0.88804	0.62249
1.5432	1.0279	1.0601	0.85195	0.16209	0.062447	-0.2061	0.74221	0.16984	0.4584	-0.66282	-0.28007	0.88311	1.3084	1.0308	1.3369	1.1523	1.0885	0.55593	0.56538
1.1234	1.1959	0.86764	0.89273	1.1797	0.071371	-0.0056164	-0.35101	0.36215	-0.25625	-0.033723	0.38688	0.64853	0.36835	0.24783	1.1775	0.35355	0.67624	1.8254	1.708
0.99938	1.0928	0.33708	0.74324	-0.42622	-0.023265	-0.078071	-0.36488	0.44687	-0.6725	0.42843	-0.56139	0.31682	1.6546	1.0205	0.66607	0.90163	0.060899	1.0319	1.0693
0.97614	0.34791	1.1254	0.60899	0.52404	0.12921	-0.43371	-0.25752	0.26136	0.15829	0.0125	0.66599	0.5035	0.94189	0.75216	0.64244	1.9088	1.0049	0.65346	0.58768
1.5111	0.98724	1.1022	0.82971	0.44691	0.16681	-0.49681	-0.039832	0.1558	-0.27148	-0.28782	-0.41154	0.2738	-0.10744	0.80422	0.81802	0.51758	1.3716	0.73234	1.166
1.0049	0.90953	1.3439	0.82206	0.027611	-0.015429	-0.68345	-0.53457	-0.13841	0.30284	0.96681	-0.091895	0.38601	0.041816	0.17324	0.88997	0.43452	1.5902	1.0384	1.6376
0.86942	0.96172	0.2386	1.2286	-0.055851	0.11233	0.29744	0.091122	-0.20693	0.067917	0.087003	-0.043933	0.59391	-0.47372	1.3797	1.0081	0.82495	1.5001	0.93135	0.67372
1.5926	1.3542	0.089574	1.3617	0.17475	0.11116	0.2584	-0.22315	-0.078523	0.062477	-0.27962	0.458	0.47336	-0.018427	0.58847	0.94396	1.2666	0.82643	0.61494	1.2044
0.86201	0.23851	0.86222	1.1994	0.43259	-0.10867	-0.19378	-0.67739	0.63592	0.21756	-0.64828	-0.011452	0.31055	0.49419	-0.48186	0.60806	0.7189	0.69923	1.9833	1.5398
0.86515	0.7513	0.42989	-0.72517	-0.48167	0.1182	0.52529	-0.068012	-0.39576	0.33875	0.88374	-0.18574	-0.088759	0.069672	-0.2893	1.5915	0.11355	0.5121	0.4797	0.96972
1.5622	0.97284	1.1082	0.14563	-0.046355	0.13688	0.42187	0.10388	-0.61707	-0.78398	-0.26019	0.17598	-0.026014	0.0011271	-0.45719	0.69327	0.90005	1.2421	0.51355	0.78078
1.1298	0.18388	0.61073	0.055983	0.23274	0.33333	0.25364	0.15884	-0.4419	-0.10641	0.5225	-0.5718	0.080861	0.65985	-0.089481	1.3114	1.0504	0.91916	1.0025	0.47418
1.0449	1.2693	1.6649	0.92465	-0.62383	-0.00118	-0.49571	0.15386	0.075131	-0.88018	-0.7266	-0.032946	-0.15272	0.12828	-0.10785	0.013745	1.5481	1.4118	0.41059	1.4046
1.2141	1.2623	1.1203	0.40129	-0.31035	0.28281	-0.40154	-0.6144	-0.38556	0.80143	-0.28344	0.16222	-0.019235	0.35072	-0.37966	-0.034026	1.6564	1.1266	1.036	1.315
0.5187	1.433	0.55875	-0.59916	0.36253	-0.41067	0.57632	-0.80925	0.80775	0.48068	-0.59226	0.60175	-0.38818	0.3812	-0.33319	-0.10402	0.37732	0.90127	1.232	0.67763
0.90674	1.7833	0.54475	-0.11867	0.046837	-0.22555	0.061934	0.43816	-0.35127	-0.29698	0.71036	0.71984	-0.63891	0.50912	-0.085728	-0.058922	1.2207	0.73942	0.98973	1.3378
0.58104	1.4638	0.44536	-0.15612	0.79882	0.080102	-0.26097	0.32069	-0.014181	0.14403	0.24488	-0.69997	-0.76964	0.24835	-0.71316	-0.040958	0.39108	0.91321	1.341	1.4528
1.2061	0.54996	0.14356	0.084619	0.48982	0.23818	-0.12634	-0.37316	-0.33388	-0.45431	0.8147	-0.018619	0.61388	0.23212	-0.011032	0.78368	-0.15753	0.73606	0.81233	0.23887
