0.20704	1.0572	1.03	1.2481	1.7117	1.2548	0.61734	1.4124	0.71875	1.1777	0.73996	0.80818	1.0237	0.92988	0.8368	0.93873	1.2126	1.248	0.076159	0.89562
0.81417	1.4371	0.67677	0.85406	0.50486	1.3187	1.0573	1.0158	0.84552	1.3376	0.75698	0.36447	0.4026	1.2291	0.98387	1.1427	1.0647	1.285	1.289	0.89251
0.83319	0.87801	0.50229	1.3675	1.1935	1.0546	1.4679	0.77086	1.1804	0.43998	1.1984	1.2523	1.4895	0.62899	0.82041	1.19	1.2059	0.105	0.55438	1.0403
1.097	1.7121	0.66299	0.96935	1.0502	1.2352	1.328	1.2998	0.75163	0.88668	0.30507	0.57634	1.4447	0.90776	1.1289	0.50652	1.0852	0.65479	0.60963	0.91607
0.97586	0.75687	1.599	0.51592	0.36922	1.4189	1.2574	0.59061	1.784	1.166	1.0729	1.5071	1.5746	1.3449	1.1097	0.65633	1.0847	0.69122	0.50417	1.0496
1.2837	0.92849	0.82804	1.3125	0.47758	1.8361	1.9037	1.4673	1.4976	0.76013	1.8538	0.55136	1.3968	0.70312	1.0888	0.37896	1.1216	0.44211	1.1929	1.1735
0.57275	1.0508	0.87188	1.0759	0.94989	1.0325	1.1445	0.33949	1.2692	0.91143	0.44325	1.3602	0.3238	0.053777	0.71421	1.3696	0.99046	1.4173	0.98567	1.6865
0.23956	1.6175	1.0303	1.2681	1.6199	1.2233	0.14951	0.12448	0.77501	0.12223	0.9962	1.0199	0.98642	1.308	0.59582	0.93079	0.39079	0.98971	1.3079	0.13123
1.2237	0.97901	0.34884	0.80891	0.31962	0.99641	1.245	0.69547	0.35253	0.37173	1.3416	1.16	1.2908	0.7206	0.77292	1.6401	1.0359	0.88963	-0.011308	0.50344
1.5547	0.75476	1.1282	0.96469	0.96872	0.89153	0.95913	0.68062	0.98815	0.84305	0.35271	0.58006	1.238	0.93458	1.0248	1.4468	0.28984	-0.91293	-0.19168	-0.21611
0.43543	0.90981	0.56667	1.0441	0.4439	0.836	0.49182	0.76143	1.3771	0.67972	0.094907	1.0978	1.5665	0.87089	1.0351	0.60948	0.44149	0.080728	-0.25336	0.071829
0.9187	0.83362	0.58256	1.9725	1.0793	0.68326	1.2132	0.51764	0.99574	1.4488	0.8259	1.5066	0.45431	0.80639	0.16842	0.2169	0.34994	0.38223	0.083468	-0.57747
1.4716	1.5485	0.86675	0.8252	1.4891	1.0331	0.25234	0.3804	0.62631	0.96259	0.96169	1.2816	-0.53319	0.13399	0.70019	-0.11163	0.32729	-0.025028	0.14216	0.41969
1.0068	0.84853	0.89638	0.89488	0.70786	1.5929	0.66035	1.5449	1.7621	0.88954	1.3236	0.015824	0.074355	-0.056602	-0.57829	-0.39956	0.43702	-0.47403	-0.71118	0.029372
1.2032	1.0099	1.6143	0.96025	0.93045	0.97002	1.155	1.3336	1.7425	1.1076	0.89259	-0.27879	-0.66102	-0.52157	0.22955	-0.048149	-0.45299	-0.069033	-0.22428	-0.42217
1.0941	1.6674	1.2436	0.22094	0.56276	1.08	0.96207	0.2247	0.83945	-0.27335	-0.26459	0.30583	-0.29088	-0.19603	0.51172	-0.42208	0.62701	-0.20823	-0.36037	0.42463
0.80613	0.95328	1.1408	0.32957	0.22497	1.0904	0.86188	0.39921	-0.45236	-0.038446	0.37661	0.035062	-0.37803	-0.12148	-0.11075	-0.058548	0.057664	-0.18864	-0.65654	0.10791
0.71408	1.8236	1.0646	1.1746	1.9569	0.57574	-0.11237	0.31126	-0.2971	-0.31689	0.1246	0.68109	0.097022	0.083825	-0.36324	-0.22857	-0.57989	0.074781	-0.24363	0.74865
0.88388	0.56347	1.742	0.86467	1.5489	-0.26161	-0.76919	0.37648	0.2971	-0.51021	-0.52672	-0.16705	-0.20145	0.0033664	0.006441	-0.0030537	0.55635	0.31792	0.31494	0.8831
1.0663	0.74402	1.023	0.036284	0.15172	-0.73684	0.49248	0.033907	-0.042949	0.4483	-0.52975	-0.33512	0.48239	-0.076807	-0.16694	0.60386	-0.36995	-0.080573	0.33815	0.5889
